Gmt time,Open,High,Low,Close,Volume
01.01.2020 00:00:00.000,0.70115,0.70115,0.70115,0.70115,0
01.01.2020 01:00:00.000,0.70115,0.70115,0.70115,0.70115,0
01.01.2020 02:00:00.000,0.70115,0.70115,0.70115,0.70115,0
01.01.2020 03:00:00.000,0.70115,0.70115,0.70115,0.70115,0
01.01.2020 04:00:00.000,0.70115,0.70115,0.70115,0.70115,0
01.01.2020 05:00:00.000,0.70115,0.70115,0.70115,0.70115,0
01.01.2020 06:00:00.000,0.70115,0.70115,0.70115,0.70115,0
01.01.2020 07:00:00.000,0.70115,0.70115,0.70115,0.70115,0
01.01.2020 08:00:00.000,0.70115,0.70115,0.70115,0.70115,0
01.01.2020 09:00:00.000,0.70115,0.70115,0.70115,0.70115,0
01.01.2020 10:00:00.000,0.70115,0.70115,0.70115,0.70115,0
01.01.2020 11:00:00.000,0.70115,0.70115,0.70115,0.70115,0
01.01.2020 12:00:00.000,0.70115,0.70115,0.70115,0.70115,0
01.01.2020 13:00:00.000,0.70115,0.70115,0.70115,0.70115,0
01.01.2020 14:00:00.000,0.70115,0.70115,0.70115,0.70115,0
01.01.2020 15:00:00.000,0.70115,0.70115,0.70115,0.70115,0
01.01.2020 16:00:00.000,0.70115,0.70115,0.70115,0.70115,0
01.01.2020 17:00:00.000,0.70115,0.70115,0.70115,0.70115,0
01.01.2020 18:00:00.000,0.70115,0.70115,0.70115,0.70115,0
01.01.2020 19:00:00.000,0.70115,0.70115,0.70115,0.70115,0
01.01.2020 20:00:00.000,0.70115,0.70115,0.70115,0.70115,0
01.01.2020 21:00:00.000,0.70115,0.70115,0.70115,0.70115,0
01.01.2020 22:00:00.000,0.70137,0.70159,0.70048,0.70060,958.59
01.01.2020 23:00:00.000,0.70062,0.70192,0.70062,0.70182,2401.48
02.01.2020 00:00:00.000,0.70188,0.70191,0.70128,0.70139,3326.8501
02.01.2020 01:00:00.000,0.70139,0.70195,0.70130,0.70151,3664.04
02.01.2020 02:00:00.000,0.70150,0.70181,0.70128,0.70152,2486.6399
02.01.2020 03:00:00.000,0.70153,0.70166,0.70055,0.70058,2293.0601
02.01.2020 04:00:00.000,0.70058,0.70079,0.70014,0.70019,1732.99
02.01.2020 05:00:00.000,0.70019,0.70041,0.69950,0.70015,3161.0701
02.01.2020 06:00:00.000,0.70014,0.70025,0.69950,0.69995,2485.7
02.01.2020 07:00:00.000,0.69999,0.70029,0.69967,0.70003,2410.53
02.01.2020 08:00:00.000,0.70003,0.70062,0.69989,0.70053,2988.22
02.01.2020 09:00:00.000,0.70053,0.70055,0.69957,0.69971,2890.8501
02.01.2020 10:00:00.000,0.69971,0.69992,0.69908,0.69966,2411.3799
02.01.2020 11:00:00.000,0.69966,0.69967,0.69826,0.69843,3360.73
02.01.2020 12:00:00.000,0.69844,0.69924,0.69830,0.69915,3266.52
02.01.2020 13:00:00.000,0.69914,0.69990,0.69896,0.69963,4193
02.01.2020 14:00:00.000,0.69963,0.69976,0.69881,0.69914,7478.8599
02.01.2020 15:00:00.000,0.69913,0.70030,0.69854,0.70021,6629.5098
02.01.2020 16:00:00.000,0.70023,0.70025,0.69803,0.69812,4288.1499
02.01.2020 17:00:00.000,0.69810,0.69841,0.69782,0.69834,3321.45
02.01.2020 18:00:00.000,0.69834,0.69844,0.69801,0.69822,2505.6899
02.01.2020 19:00:00.000,0.69823,0.69832,0.69791,0.69814,2229.3501
02.01.2020 20:00:00.000,0.69814,0.69875,0.69802,0.69861,2068.3999
02.01.2020 21:00:00.000,0.69862,0.69910,0.69857,0.69887,868.14
02.01.2020 22:00:00.000,0.69890,0.69909,0.69796,0.69821,1217.34
02.01.2020 23:00:00.000,0.69826,0.69861,0.69798,0.69829,2307.6001
03.01.2020 00:00:00.000,0.69828,0.69850,0.69782,0.69831,2978.1599
03.01.2020 01:00:00.000,0.69829,0.69862,0.69726,0.69730,4450.0298
03.01.2020 02:00:00.000,0.69731,0.69770,0.69655,0.69677,6214.52
03.01.2020 03:00:00.000,0.69679,0.69697,0.69623,0.69678,4005.6699
03.01.2020 04:00:00.000,0.69679,0.69712,0.69645,0.69646,1865.83
03.01.2020 05:00:00.000,0.69647,0.69666,0.69576,0.69599,3481.96
03.01.2020 06:00:00.000,0.69598,0.69623,0.69574,0.69616,2958.24
03.01.2020 07:00:00.000,0.69620,0.69636,0.69518,0.69539,4150.4399
03.01.2020 08:00:00.000,0.69539,0.69588,0.69495,0.69503,4617.48
03.01.2020 09:00:00.000,0.69503,0.69507,0.69356,0.69366,4293.73
03.01.2020 10:00:00.000,0.69365,0.69399,0.69345,0.69365,3621.4199
03.01.2020 11:00:00.000,0.69363,0.69365,0.69299,0.69319,2878.23
03.01.2020 12:00:00.000,0.69319,0.69486,0.69307,0.69467,3648.9399
03.01.2020 13:00:00.000,0.69467,0.69553,0.69448,0.69449,4190.54
03.01.2020 14:00:00.000,0.69449,0.69539,0.69434,0.69466,5727.3599
03.01.2020 15:00:00.000,0.69480,0.69623,0.69480,0.69549,7456.1401
03.01.2020 16:00:00.000,0.69551,0.69650,0.69531,0.69612,6164.6299
03.01.2020 17:00:00.000,0.69612,0.69638,0.69609,0.69625,2871.1799
03.01.2020 18:00:00.000,0.69625,0.69625,0.69542,0.69565,3136.8201
03.01.2020 19:00:00.000,0.69564,0.69582,0.69526,0.69581,2748.03
03.01.2020 20:00:00.000,0.69582,0.69582,0.69519,0.69531,2156.05
03.01.2020 21:00:00.000,0.69531,0.69540,0.69444,0.69456,1466.4399
03.01.2020 22:00:00.000,0.69456,0.69456,0.69456,0.69456,0
03.01.2020 23:00:00.000,0.69456,0.69456,0.69456,0.69456,0
04.01.2020 00:00:00.000,0.69456,0.69456,0.69456,0.69456,0
04.01.2020 01:00:00.000,0.69456,0.69456,0.69456,0.69456,0
04.01.2020 02:00:00.000,0.69456,0.69456,0.69456,0.69456,0
04.01.2020 03:00:00.000,0.69456,0.69456,0.69456,0.69456,0
04.01.2020 04:00:00.000,0.69456,0.69456,0.69456,0.69456,0
04.01.2020 05:00:00.000,0.69456,0.69456,0.69456,0.69456,0
04.01.2020 06:00:00.000,0.69456,0.69456,0.69456,0.69456,0
04.01.2020 07:00:00.000,0.69456,0.69456,0.69456,0.69456,0
04.01.2020 08:00:00.000,0.69456,0.69456,0.69456,0.69456,0
04.01.2020 09:00:00.000,0.69456,0.69456,0.69456,0.69456,0
04.01.2020 10:00:00.000,0.69456,0.69456,0.69456,0.69456,0
04.01.2020 11:00:00.000,0.69456,0.69456,0.69456,0.69456,0
04.01.2020 12:00:00.000,0.69456,0.69456,0.69456,0.69456,0
04.01.2020 13:00:00.000,0.69456,0.69456,0.69456,0.69456,0
04.01.2020 14:00:00.000,0.69456,0.69456,0.69456,0.69456,0
04.01.2020 15:00:00.000,0.69456,0.69456,0.69456,0.69456,0
04.01.2020 16:00:00.000,0.69456,0.69456,0.69456,0.69456,0
04.01.2020 17:00:00.000,0.69456,0.69456,0.69456,0.69456,0
04.01.2020 18:00:00.000,0.69456,0.69456,0.69456,0.69456,0
04.01.2020 19:00:00.000,0.69456,0.69456,0.69456,0.69456,0
04.01.2020 20:00:00.000,0.69456,0.69456,0.69456,0.69456,0
04.01.2020 21:00:00.000,0.69456,0.69456,0.69456,0.69456,0
04.01.2020 22:00:00.000,0.69456,0.69456,0.69456,0.69456,0
04.01.2020 23:00:00.000,0.69456,0.69456,0.69456,0.69456,0
05.01.2020 00:00:00.000,0.69456,0.69456,0.69456,0.69456,0
05.01.2020 01:00:00.000,0.69456,0.69456,0.69456,0.69456,0
05.01.2020 02:00:00.000,0.69456,0.69456,0.69456,0.69456,0
05.01.2020 03:00:00.000,0.69456,0.69456,0.69456,0.69456,0
05.01.2020 04:00:00.000,0.69456,0.69456,0.69456,0.69456,0
05.01.2020 05:00:00.000,0.69456,0.69456,0.69456,0.69456,0
05.01.2020 06:00:00.000,0.69456,0.69456,0.69456,0.69456,0
05.01.2020 07:00:00.000,0.69456,0.69456,0.69456,0.69456,0
05.01.2020 08:00:00.000,0.69456,0.69456,0.69456,0.69456,0
05.01.2020 09:00:00.000,0.69456,0.69456,0.69456,0.69456,0
05.01.2020 10:00:00.000,0.69456,0.69456,0.69456,0.69456,0
05.01.2020 11:00:00.000,0.69456,0.69456,0.69456,0.69456,0
05.01.2020 12:00:00.000,0.69456,0.69456,0.69456,0.69456,0
05.01.2020 13:00:00.000,0.69456,0.69456,0.69456,0.69456,0
05.01.2020 14:00:00.000,0.69456,0.69456,0.69456,0.69456,0
05.01.2020 15:00:00.000,0.69456,0.69456,0.69456,0.69456,0
05.01.2020 16:00:00.000,0.69456,0.69456,0.69456,0.69456,0
05.01.2020 17:00:00.000,0.69456,0.69456,0.69456,0.69456,0
05.01.2020 18:00:00.000,0.69456,0.69456,0.69456,0.69456,0
05.01.2020 19:00:00.000,0.69456,0.69456,0.69456,0.69456,0
05.01.2020 20:00:00.000,0.69456,0.69456,0.69456,0.69456,0
05.01.2020 21:00:00.000,0.69456,0.69456,0.69456,0.69456,0
05.01.2020 22:00:00.000,0.69416,0.69423,0.69352,0.69361,1091.62
05.01.2020 23:00:00.000,0.69359,0.69445,0.69322,0.69432,4948.0298
06.01.2020 00:00:00.000,0.69432,0.69556,0.69428,0.69525,5177.02
06.01.2020 01:00:00.000,0.69525,0.69537,0.69355,0.69398,5616.1001
06.01.2020 02:00:00.000,0.69398,0.69479,0.69393,0.69459,3051.48
06.01.2020 03:00:00.000,0.69459,0.69483,0.69399,0.69417,2130.1201
06.01.2020 04:00:00.000,0.69417,0.69451,0.69399,0.69444,2661.0901
06.01.2020 05:00:00.000,0.69448,0.69451,0.69365,0.69366,2314.8401
06.01.2020 06:00:00.000,0.69366,0.69393,0.69325,0.69391,3330.3701
06.01.2020 07:00:00.000,0.69390,0.69479,0.69389,0.69451,3586.1899
06.01.2020 08:00:00.000,0.69453,0.69508,0.69383,0.69452,5020.8901
06.01.2020 09:00:00.000,0.69453,0.69555,0.69453,0.69550,3951.53
06.01.2020 10:00:00.000,0.69549,0.69574,0.69517,0.69526,2895.1201
06.01.2020 11:00:00.000,0.69525,0.69527,0.69458,0.69471,3039.21
06.01.2020 12:00:00.000,0.69471,0.69540,0.69463,0.69488,2754.8201
06.01.2020 13:00:00.000,0.69488,0.69498,0.69420,0.69440,3314.05
06.01.2020 14:00:00.000,0.69440,0.69448,0.69250,0.69274,4767.54
06.01.2020 15:00:00.000,0.69273,0.69365,0.69256,0.69329,4926.8999
06.01.2020 16:00:00.000,0.69330,0.69356,0.69284,0.69306,3285.22
06.01.2020 17:00:00.000,0.69306,0.69350,0.69301,0.69348,2092.8101
06.01.2020 18:00:00.000,0.69346,0.69384,0.69332,0.69351,1517.52
06.01.2020 19:00:00.000,0.69351,0.69354,0.69313,0.69333,1921.62
06.01.2020 20:00:00.000,0.69336,0.69400,0.69331,0.69398,1778.4301
06.01.2020 21:00:00.000,0.69398,0.69414,0.69379,0.69382,703.57
06.01.2020 22:00:00.000,0.69384,0.69417,0.69355,0.69381,1219.6
06.01.2020 23:00:00.000,0.69379,0.69386,0.69329,0.69364,4394.3301
07.01.2020 00:00:00.000,0.69366,0.69389,0.69266,0.69283,4291.0601
07.01.2020 01:00:00.000,0.69282,0.69363,0.69282,0.69318,3404.1001
07.01.2020 02:00:00.000,0.69317,0.69343,0.69274,0.69303,2500.52
07.01.2020 03:00:00.000,0.69300,0.69381,0.69294,0.69360,2053.5801
07.01.2020 04:00:00.000,0.69359,0.69360,0.69263,0.69270,2453.24
